run_id,experiment_id,status,artifact_uri,start_time,end_time,Train Accuracy,Val Accuracy,Train F1,Val F1,metrics.Training Recall Curve,metrics.Validation Recall Curve,metrics.Training Precision Curve,metrics.Validation Precision Curve,Best Val Accuracy,Model,Learning Rate,Batch Size,Optimizer,Weight Decay,Epochs,params.window_size
3d0b7d25fc414421be06db2bfb66439d,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/3d0b7d25fc414421be06db2bfb66439d/artifacts,2025-10-21 21:21:41.373000+00:00,2025-10-21 21:42:40.834000+00:00,0.9897676588053523,0.9917210820895522,0.9897652480371655,0.9917309646998171,0.9897676588053523,0.9917210820895522,0.9897673045771427,0.9919151443630525,,DenseNet1D,0.0005,64,adam,0.0001,100,
db54ead5c30e45989d40ee52914d2b69,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/db54ead5c30e45989d40ee52914d2b69/artifacts,2025-10-22 02:40:39.870000+00:00,2025-10-22 02:52:52.997000+00:00,0.9925079439116112,0.9889225746268657,0.9925103543727791,0.9889101068291772,0.9925079439116112,0.9889225746268657,0.9925165716633951,0.9893006428745595,,MobileNetV3_1D_LSTM,0.001,64,adam,0.0001,50,
9caee70ece454c6db5812c10cfdc044d,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/9caee70ece454c6db5812c10cfdc044d/artifacts,2025-10-21 20:32:27.357000+00:00,2025-10-21 21:11:13.769000+00:00,0.9891263154826109,0.9857742537313433,0.9891251752398887,0.9857623694439412,0.9891263154826109,0.9857742537313433,0.9891320720601494,0.9861939735660706,,DenseNet1D,0.0005,32,adam,0.0001,100,
7e26496195534e079577b3385c65313a,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/7e26496195534e079577b3385c65313a/artifacts,2025-10-21 22:59:46.007000+00:00,2025-10-21 23:13:20.653000+00:00,0.992945223449844,0.9856576492537313,0.9929459823595058,0.9856480641687375,0.992945223449844,0.9856576492537313,0.9929480866424268,0.9860961278239044,,EfficientNet1DLSTM,0.001,64,adam,0.0001,50,
9305a0c756bf464c8502b51595f8bf16,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/9305a0c756bf464c8502b51595f8bf16/artifacts,2025-10-21 20:13:00.025000+00:00,2025-10-21 20:32:24.454000+00:00,0.9830335539165671,0.9853078358208955,0.9830270512211206,0.9853405123400613,0.9830335539165671,0.9853078358208955,0.9830352425474417,0.985714256599388,,DenseNet1D,0.0005,32,adam,0.0001,50,
798f3c56e0cf41a2bb749b4cde371693,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/798f3c56e0cf41a2bb749b4cde371693/artifacts,2025-10-21 19:02:53.404000+00:00,2025-10-21 19:41:26.004000+00:00,0.9827128822551964,0.9848414179104478,0.9827115271678891,0.984848380620616,0.9827128822551964,0.9848414179104478,0.9827256597034403,0.9849610853571424,,DenseNet1D,0.001,32,adam,0.0001,100,
f1c4690ae52b46a98cbf9f530ad852d0,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/f1c4690ae52b46a98cbf9f530ad852d0/artifacts,2025-10-21 17:15:12.460000+00:00,2025-10-21 17:32:18.632000+00:00,0.9914584730198525,0.984491604477612,0.9914582996142313,0.9845251883573711,0.9914584730198525,0.984491604477612,0.9914682110367382,0.9847839787740849,,CSILSTMNet,0.001,64,adam,0.0001,100,128
4aee1e93c8cb42229d6c3bb759faa94e,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/4aee1e93c8cb42229d6c3bb759faa94e/artifacts,2025-10-21 17:47:31.174000+00:00,2025-10-21 18:17:13.473000+00:00,0.9944319738798356,0.9839085820895522,0.9944322533173618,0.983884651954969,0.9944319738798356,0.9839085820895522,0.9944364564721982,0.9840848482200839,,CSILSTMNet,0.0005,32,adam,0.0001,100,128
4949a4adf4af401da51060b3aa446f43,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/4949a4adf4af401da51060b3aa446f43/artifacts,2025-10-21 18:26:12.436000+00:00,2025-10-21 18:43:20.939000+00:00,0.9938780864647407,0.9826259328358209,0.993877130022687,0.9826347944334265,0.9938780864647407,0.9826259328358209,0.9938798966550841,0.9829940508487411,,CSILSTMNet,0.0005,64,adam,0.0001,100,128
1771039ff1b347f4b84abaf79be18737,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/1771039ff1b347f4b84abaf79be18737/artifacts,2025-10-21 16:37:21.485000+00:00,2025-10-21 17:06:36.321000+00:00,0.9872605894528176,0.9816930970149254,0.9872639954777301,0.9816772575469304,0.9872605894528176,0.9816930970149254,0.9872805488326591,0.9818017243924153,,CSILSTMNet,0.001,32,adam,0.0001,100,128
5f2b0a54e2a347cf819ddeb33cab1e92,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/5f2b0a54e2a347cf819ddeb33cab1e92/artifacts,2025-10-21 16:22:19.890000+00:00,2025-10-21 16:37:17.392000+00:00,0.9816342593942221,0.980643656716418,0.9816414242810836,0.9806536646968791,0.9816342593942221,0.980643656716418,0.9816645193485272,0.9807991694770252,,CSILSTMNet,0.001,32,adam,0.0001,50,128
